#    L    TT             EE             BB             TE             PP             TP             EP          
  2364   0.108557E+03   0.326602E+01   0.000000E+00  -0.838847E+01   0.151808E-08   0.529889E-06   0.102107E-07
  2365   0.108495E+03   0.323535E+01   0.000000E+00  -0.832024E+01   0.151691E-08   0.536303E-06   0.995839E-08
  2366   0.108430E+03   0.320506E+01   0.000000E+00  -0.825104E+01   0.151573E-08   0.542483E-06   0.970868E-08
  2367   0.108360E+03   0.317516E+01   0.000000E+00  -0.818096E+01   0.151455E-08   0.548413E-06   0.946217E-08
  2368   0.108286E+03   0.314565E+01   0.000000E+00  -0.810998E+01   0.151338E-08   0.554079E-06   0.921948E-08
  2369   0.108208E+03   0.311655E+01   0.000000E+00  -0.803827E+01   0.151221E-08   0.559467E-06   0.898122E-08
  2370   0.108125E+03   0.308786E+01   0.000000E+00  -0.796566E+01   0.151104E-08   0.564563E-06   0.874799E-08
  2371   0.108038E+03   0.305959E+01   0.000000E+00  -0.789232E+01   0.150987E-08   0.569351E-06   0.852042E-08
  2372   0.107947E+03   0.303173E+01   0.000000E+00  -0.781823E+01   0.150870E-08   0.573817E-06   0.829912E-08
  2373   0.107852E+03   0.300430E+01   0.000000E+00  -0.774348E+01   0.150753E-08   0.577947E-06   0.808470E-08
  2374   0.107752E+03   0.297730E+01   0.000000E+00  -0.766806E+01   0.150637E-08   0.581726E-06   0.787777E-08
  2375   0.107648E+03   0.295074E+01   0.000000E+00  -0.759198E+01   0.150520E-08   0.585140E-06   0.767894E-08
  2376   0.107539E+03   0.292461E+01   0.000000E+00  -0.751530E+01   0.150404E-08   0.588174E-06   0.748883E-08
  2377   0.107426E+03   0.289894E+01   0.000000E+00  -0.743803E+01   0.150288E-08   0.590814E-06   0.730806E-08
  2378   0.107309E+03   0.287371E+01   0.000000E+00  -0.736021E+01   0.150172E-08   0.593045E-06   0.713722E-08
  2379   0.107187E+03   0.284894E+01   0.000000E+00  -0.728190E+01   0.150056E-08   0.594852E-06   0.697695E-08
  2380   0.107062E+03   0.282462E+01   0.000000E+00  -0.720310E+01   0.149940E-08   0.596221E-06   0.682784E-08
  2381   0.106931E+03   0.280076E+01   0.000000E+00  -0.712386E+01   0.149824E-08   0.597138E-06   0.669052E-08
  2382   0.106796E+03   0.277738E+01   0.000000E+00  -0.704420E+01   0.149709E-08   0.597588E-06   0.656559E-08
  2383   0.106656E+03   0.275445E+01   0.000000E+00  -0.696415E+01   0.149593E-08   0.597556E-06   0.645367E-08
  2384   0.106512E+03   0.273201E+01   0.000000E+00  -0.688374E+01   0.149478E-08   0.597029E-06   0.635537E-08
  2385   0.106364E+03   0.271003E+01   0.000000E+00  -0.680301E+01   0.149363E-08   0.595991E-06   0.627130E-08
  2386   0.106211E+03   0.268854E+01   0.000000E+00  -0.672199E+01   0.149248E-08   0.594428E-06   0.620208E-08
  2387   0.106054E+03   0.266752E+01   0.000000E+00  -0.664071E+01   0.149133E-08   0.592325E-06   0.614832E-08
  2388   0.105893E+03   0.264699E+01   0.000000E+00  -0.655921E+01   0.149018E-08   0.589668E-06   0.611063E-08
  2389   0.105727E+03   0.262695E+01   0.000000E+00  -0.647753E+01   0.148903E-08   0.586443E-06   0.608963E-08
  2390   0.105557E+03   0.260739E+01   0.000000E+00  -0.639568E+01   0.148789E-08   0.582634E-06   0.608592E-08
  2391   0.105382E+03   0.258833E+01   0.000000E+00  -0.631372E+01   0.148674E-08   0.578228E-06   0.610013E-08
  2392   0.105204E+03   0.256976E+01   0.000000E+00  -0.623167E+01   0.148560E-08   0.573210E-06   0.613286E-08
  2393   0.105020E+03   0.255168E+01   0.000000E+00  -0.614956E+01   0.148446E-08   0.567564E-06   0.618472E-08
  2394   0.104833E+03   0.253411E+01   0.000000E+00  -0.606742E+01   0.148332E-08   0.561278E-06   0.625634E-08
  2395   0.104642E+03   0.251703E+01   0.000000E+00  -0.598528E+01   0.148218E-08   0.554336E-06   0.634832E-08
  2396   0.104446E+03   0.250044E+01   0.000000E+00  -0.590317E+01   0.148104E-08   0.546724E-06   0.646127E-08
  2397   0.104247E+03   0.248436E+01   0.000000E+00  -0.582112E+01   0.147991E-08   0.538427E-06   0.659581E-08
  2398   0.104042E+03   0.246877E+01   0.000000E+00  -0.573916E+01   0.147877E-08   0.529431E-06   0.675255E-08
  2399   0.103834E+03   0.245369E+01   0.000000E+00  -0.565731E+01   0.147764E-08   0.519721E-06   0.693210E-08
  2400   0.103622E+03   0.243910E+01   0.000000E+00  -0.557562E+01   0.147650E-08   0.509283E-06   0.713508E-08
  2401   0.103405E+03   0.242501E+01   0.000000E+00  -0.549411E+01   0.147537E-08   0.498111E-06   0.736171E-08
  2402   0.103185E+03   0.241142E+01   0.000000E+00  -0.541281E+01   0.147424E-08   0.486238E-06   0.761064E-08
  2403   0.102960E+03   0.239833E+01   0.000000E+00  -0.533175E+01   0.147311E-08   0.473706E-06   0.788015E-08
  2404   0.102732E+03   0.238574E+01   0.000000E+00  -0.525096E+01   0.147198E-08   0.460557E-06   0.816849E-08
  2405   0.102500E+03   0.237365E+01   0.000000E+00  -0.517046E+01   0.147086E-08   0.446833E-06   0.847395E-08
  2406   0.102264E+03   0.236205E+01   0.000000E+00  -0.509029E+01   0.146973E-08   0.432575E-06   0.879478E-08
  2407   0.102024E+03   0.235095E+01   0.000000E+00  -0.501049E+01   0.146861E-08   0.417825E-06   0.912925E-08
  2408   0.101780E+03   0.234034E+01   0.000000E+00  -0.493105E+01   0.146749E-08   0.402625E-06   0.947564E-08
  2409   0.101533E+03   0.233023E+01   0.000000E+00  -0.485202E+01   0.146636E-08   0.387017E-06   0.983219E-08
  2410   0.101281E+03   0.232061E+01   0.000000E+00  -0.477344E+01   0.146524E-08   0.371043E-06   0.101972E-07
  2411   0.101026E+03   0.231147E+01   0.000000E+00  -0.469531E+01   0.146412E-08   0.354745E-06   0.105689E-07
  2412   0.100767E+03   0.230282E+01   0.000000E+00  -0.461766E+01   0.146301E-08   0.338165E-06   0.109456E-07
  2413   0.100505E+03   0.229466E+01   0.000000E+00  -0.454053E+01   0.146189E-08   0.321343E-06   0.113255E-07
  2414   0.100239E+03   0.228697E+01   0.000000E+00  -0.446394E+01   0.146077E-08   0.304323E-06   0.117070E-07
  2415   0.999696E+02   0.227977E+01   0.000000E+00  -0.438792E+01   0.145966E-08   0.287146E-06   0.120882E-07
  2416   0.996971E+02   0.227304E+01   0.000000E+00  -0.431249E+01   0.145855E-08   0.269854E-06   0.124675E-07
  2417   0.994209E+02   0.226679E+01   0.000000E+00  -0.423768E+01   0.145743E-08   0.252489E-06   0.128431E-07
  2418   0.991417E+02   0.226101E+01   0.000000E+00  -0.416352E+01   0.145632E-08   0.235092E-06   0.132132E-07
  2419   0.988589E+02   0.225570E+01   0.000000E+00  -0.409002E+01   0.145521E-08   0.217706E-06   0.135763E-07
  2420   0.985737E+02   0.225085E+01   0.000000E+00  -0.401722E+01   0.145410E-08   0.200372E-06   0.139304E-07
  2421   0.982849E+02   0.224647E+01   0.000000E+00  -0.394513E+01   0.145300E-08   0.183133E-06   0.142739E-07
  2422   0.979931E+02   0.224253E+01   0.000000E+00  -0.387378E+01   0.145189E-08   0.166029E-06   0.146051E-07
  2423   0.976991E+02   0.223906E+01   0.000000E+00  -0.380319E+01   0.145079E-08   0.149104E-06   0.149222E-07
  2424   0.974014E+02   0.223602E+01   0.000000E+00  -0.373338E+01   0.144968E-08   0.132398E-06   0.152234E-07
  2425   0.971015E+02   0.223344E+01   0.000000E+00  -0.366437E+01   0.144858E-08   0.115954E-06   0.155072E-07
  2426   0.967986E+02   0.223130E+01   0.000000E+00  -0.359619E+01   0.144748E-08   0.998127E-07   0.157716E-07
  2427   0.964927E+02   0.222959E+01   0.000000E+00  -0.352885E+01   0.144638E-08   0.840171E-07   0.160150E-07
  2428   0.961846E+02   0.222831E+01   0.000000E+00  -0.346237E+01   0.144528E-08   0.686087E-07   0.162357E-07
  2429   0.958742E+02   0.222746E+01   0.000000E+00  -0.339678E+01   0.144418E-08   0.536293E-07   0.164319E-07
  2430   0.955609E+02   0.222703E+01   0.000000E+00  -0.333209E+01   0.144309E-08   0.391207E-07   0.166019E-07
  2431   0.952454E+02   0.222701E+01   0.000000E+00  -0.326832E+01   0.144199E-08   0.251248E-07   0.167439E-07
  2432   0.949277E+02   0.222741E+01   0.000000E+00  -0.320550E+01   0.144090E-08   0.116835E-07   0.168563E-07
  2433   0.946077E+02   0.222821E+01   0.000000E+00  -0.314364E+01   0.143980E-08  -0.116146E-08   0.169372E-07
  2434   0.942862E+02   0.222942E+01   0.000000E+00  -0.308275E+01   0.143871E-08  -0.133682E-07   0.169850E-07
  2435   0.939618E+02   0.223102E+01   0.000000E+00  -0.302286E+01   0.143762E-08  -0.248947E-07   0.169980E-07
  2436   0.936359E+02   0.223301E+01   0.000000E+00  -0.296398E+01   0.143653E-08  -0.356994E-07   0.169743E-07
  2437   0.933078E+02   0.223538E+01   0.000000E+00  -0.290612E+01   0.143544E-08  -0.457402E-07   0.169123E-07
  2438   0.929782E+02   0.223813E+01   0.000000E+00  -0.284931E+01   0.143436E-08  -0.549754E-07   0.168102E-07
  2439   0.926463E+02   0.224125E+01   0.000000E+00  -0.279355E+01   0.143327E-08  -0.633631E-07   0.166663E-07
  2440   0.923130E+02   0.224474E+01   0.000000E+00  -0.273886E+01   0.143219E-08  -0.708615E-07   0.164789E-07
  2441   0.919782E+02   0.224859E+01   0.000000E+00  -0.268526E+01   0.143110E-08  -0.774287E-07   0.162461E-07
  2442   0.916419E+02   0.225279E+01   0.000000E+00  -0.263275E+01   0.143002E-08  -0.830228E-07   0.159664E-07
  2443   0.913034E+02   0.225733E+01   0.000000E+00  -0.258136E+01   0.142894E-08  -0.876020E-07   0.156380E-07
  2444   0.909641E+02   0.226222E+01   0.000000E+00  -0.253109E+01   0.142786E-08  -0.911245E-07   0.152590E-07
  2445   0.906241E+02   0.226745E+01   0.000000E+00  -0.248196E+01   0.142678E-08  -0.935483E-07   0.148279E-07
  2446   0.902819E+02   0.227299E+01   0.000000E+00  -0.243397E+01   0.142570E-08  -0.948318E-07   0.143429E-07
  2447   0.899397E+02   0.227887E+01   0.000000E+00  -0.238715E+01   0.142462E-08  -0.949329E-07   0.138021E-07
  2448   0.895960E+02   0.228505E+01   0.000000E+00  -0.234149E+01   0.142355E-08  -0.938099E-07   0.132040E-07
  2449   0.892508E+02   0.229154E+01   0.000000E+00  -0.229701E+01   0.142247E-08  -0.914209E-07   0.125467E-07
  2450   0.889057E+02   0.229833E+01   0.000000E+00  -0.225372E+01   0.142140E-08  -0.877241E-07   0.118286E-07
  2451   0.885590E+02   0.230542E+01   0.000000E+00  -0.221162E+01   0.142033E-08  -0.826928E-07   0.110486E-07
  2452   0.882123E+02   0.231278E+01   0.000000E+00  -0.217073E+01   0.141926E-08  -0.763618E-07   0.102091E-07
  2453   0.878642E+02   0.232043E+01   0.000000E+00  -0.213105E+01   0.141819E-08  -0.687809E-07   0.931298E-08
  2454   0.875161E+02   0.232835E+01   0.000000E+00  -0.209261E+01   0.141712E-08  -0.600001E-07   0.836334E-08
  2455   0.871672E+02   0.233653E+01   0.000000E+00  -0.205538E+01   0.141605E-08  -0.500692E-07   0.736316E-08
  2456   0.868183E+02   0.234496E+01   0.000000E+00  -0.201939E+01   0.141498E-08  -0.390382E-07   0.631547E-08
  2457   0.864695E+02   0.235364E+01   0.000000E+00  -0.198464E+01   0.141392E-08  -0.269570E-07   0.522328E-08
  2458   0.861199E+02   0.236257E+01   0.000000E+00  -0.195114E+01   0.141285E-08  -0.138755E-07   0.408961E-08
  2459   0.857695E+02   0.237173E+01   0.000000E+00  -0.191888E+01   0.141179E-08   0.156336E-09   0.291748E-08
  2460   0.854199E+02   0.238111E+01   0.000000E+00  -0.188788E+01   0.141073E-08   0.150887E-07   0.170991E-08
  2461   0.850703E+02   0.239071E+01   0.000000E+00  -0.185814E+01   0.140967E-08   0.308716E-07   0.469912E-09
  2462   0.847200E+02   0.240052E+01   0.000000E+00  -0.182965E+01   0.140861E-08   0.474551E-07  -0.799498E-09
  2463   0.843712E+02   0.241053E+01   0.000000E+00  -0.180243E+01   0.140755E-08   0.647894E-07  -0.209530E-08
  2464   0.840216E+02   0.242075E+01   0.000000E+00  -0.177647E+01   0.140649E-08   0.828244E-07  -0.341448E-08
  2465   0.836728E+02   0.243114E+01   0.000000E+00  -0.175178E+01   0.140544E-08   0.101510E-06  -0.475401E-08
  2466   0.833240E+02   0.244172E+01   0.000000E+00  -0.172835E+01   0.140438E-08   0.120797E-06  -0.611089E-08
  2467   0.829759E+02   0.245246E+01   0.000000E+00  -0.170619E+01   0.140333E-08   0.140635E-06  -0.748209E-08
  2468   0.826286E+02   0.246338E+01   0.000000E+00  -0.168529E+01   0.140227E-08   0.160975E-06  -0.886460E-08
  2469   0.822821E+02   0.247444E+01   0.000000E+00  -0.166565E+01   0.140122E-08   0.181765E-06  -0.102554E-07
  2470   0.819355E+02   0.248566E+01   0.000000E+00  -0.164728E+01   0.140017E-08   0.202957E-06  -0.116515E-07
  2471   0.815904E+02   0.249701E+01   0.000000E+00  -0.163017E+01   0.139912E-08   0.224500E-06  -0.130498E-07
  2472   0.812461E+02   0.250850E+01   0.000000E+00  -0.161431E+01   0.139807E-08   0.246345E-06  -0.144473E-07
  2473   0.809026E+02   0.252011E+01   0.000000E+00  -0.159971E+01   0.139702E-08   0.268441E-06  -0.158411E-07
  2474   0.805598E+02   0.253183E+01   0.000000E+00  -0.158636E+01   0.139598E-08   0.290739E-06  -0.172281E-07
  2475   0.802185E+02   0.254366E+01   0.000000E+00  -0.157427E+01   0.139493E-08   0.313189E-06  -0.186053E-07
  2476   0.798779E+02   0.255560E+01   0.000000E+00  -0.156342E+01   0.139389E-08   0.335740E-06  -0.199696E-07
  2477   0.795388E+02   0.256762E+01   0.000000E+00  -0.155380E+01   0.139284E-08   0.358344E-06  -0.213181E-07
  2478   0.792013E+02   0.257973E+01   0.000000E+00  -0.154542E+01   0.139180E-08   0.380949E-06  -0.226477E-07
  2479   0.788652E+02   0.259191E+01   0.000000E+00  -0.153825E+01   0.139076E-08   0.403507E-06  -0.239554E-07
  2480   0.785299E+02   0.260417E+01   0.000000E+00  -0.153232E+01   0.138972E-08   0.425967E-06  -0.252383E-07
  2481   0.781968E+02   0.261648E+01   0.000000E+00  -0.152758E+01   0.138868E-08   0.448279E-06  -0.264932E-07
  2482   0.778652E+02   0.262886E+01   0.000000E+00  -0.152405E+01   0.138764E-08   0.470394E-06  -0.277172E-07
  2483   0.775351E+02   0.264128E+01   0.000000E+00  -0.152171E+01   0.138661E-08   0.492261E-06  -0.289072E-07
  2484   0.772065E+02   0.265373E+01   0.000000E+00  -0.152056E+01   0.138557E-08   0.513830E-06  -0.300603E-07
  2485   0.768802E+02   0.266622E+01   0.000000E+00  -0.152060E+01   0.138454E-08   0.535052E-06  -0.311733E-07
  2486   0.765561E+02   0.267874E+01   0.000000E+00  -0.152180E+01   0.138350E-08   0.555877E-06  -0.322434E-07
  2487   0.762335E+02   0.269126E+01   0.000000E+00  -0.152415E+01   0.138247E-08   0.576255E-06  -0.332674E-07
  2488   0.759131E+02   0.270380E+01   0.000000E+00  -0.152767E+01   0.138144E-08   0.596136E-06  -0.342425E-07
  2489   0.755942E+02   0.271633E+01   0.000000E+00  -0.153233E+01   0.138041E-08   0.615469E-06  -0.351654E-07
  2490   0.752776E+02   0.272885E+01   0.000000E+00  -0.153811E+01   0.137938E-08   0.634206E-06  -0.360333E-07
  2491   0.749639E+02   0.274137E+01   0.000000E+00  -0.154502E+01   0.137835E-08   0.652296E-06  -0.368431E-07
  2492   0.746518E+02   0.275386E+01   0.000000E+00  -0.155303E+01   0.137732E-08   0.669689E-06  -0.375917E-07
  2493   0.743419E+02   0.276632E+01   0.000000E+00  -0.156214E+01   0.137630E-08   0.686336E-06  -0.382763E-07
  2494   0.740346E+02   0.277874E+01   0.000000E+00  -0.157233E+01   0.137527E-08   0.702186E-06  -0.388937E-07
  2495   0.737296E+02   0.279112E+01   0.000000E+00  -0.158359E+01   0.137425E-08   0.717189E-06  -0.394410E-07
  2496   0.734272E+02   0.280345E+01   0.000000E+00  -0.159591E+01   0.137323E-08   0.731296E-06  -0.399150E-07
  2497   0.731272E+02   0.281572E+01   0.000000E+00  -0.160927E+01   0.137220E-08   0.744457E-06  -0.403129E-07
  2498   0.728298E+02   0.282793E+01   0.000000E+00  -0.162367E+01   0.137118E-08   0.756621E-06  -0.406316E-07
  2499   0.725350E+02   0.284006E+01   0.000000E+00  -0.163908E+01   0.137016E-08   0.767740E-06  -0.408681E-07
  2500   0.722429E+02   0.285211E+01   0.000000E+00  -0.165550E+01   0.136914E-08   0.777762E-06  -0.410192E-07
  2501   0.719534E+02   0.286407E+01   0.000000E+00  -0.167290E+01   0.136813E-08   0.786652E-06  -0.410832E-07
  2502   0.716668E+02   0.287594E+01   0.000000E+00  -0.169127E+01   0.136711E-08   0.794429E-06  -0.410623E-07
  2503   0.713829E+02   0.288770E+01   0.000000E+00  -0.171061E+01   0.136610E-08   0.801126E-06  -0.409596E-07
  2504   0.711018E+02   0.289935E+01   0.000000E+00  -0.173090E+01   0.136508E-08   0.806775E-06  -0.407786E-07
  2505   0.708236E+02   0.291089E+01   0.000000E+00  -0.175210E+01   0.136407E-08   0.811409E-06  -0.405224E-07
  2506   0.705483E+02   0.292231E+01   0.000000E+00  -0.177422E+01   0.136305E-08   0.815061E-06  -0.401945E-07
  2507   0.702760E+02   0.293360E+01   0.000000E+00  -0.179723E+01   0.136204E-08   0.817764E-06  -0.397980E-07
  2508   0.700068E+02   0.294476E+01   0.000000E+00  -0.182112E+01   0.136103E-08   0.819551E-06  -0.393364E-07
  2509   0.697405E+02   0.295578E+01   0.000000E+00  -0.184588E+01   0.136002E-08   0.820454E-06  -0.388128E-07
  2510   0.694773E+02   0.296665E+01   0.000000E+00  -0.187147E+01   0.135902E-08   0.820506E-06  -0.382306E-07
  2511   0.692173E+02   0.297738E+01   0.000000E+00  -0.189789E+01   0.135801E-08   0.819740E-06  -0.375930E-07
  2512   0.689604E+02   0.298794E+01   0.000000E+00  -0.192511E+01   0.135700E-08   0.818189E-06  -0.369034E-07
  2513   0.687067E+02   0.299834E+01   0.000000E+00  -0.195313E+01   0.135600E-08   0.815885E-06  -0.361651E-07
  2514   0.684562E+02   0.300858E+01   0.000000E+00  -0.198192E+01   0.135499E-08   0.812862E-06  -0.353812E-07
  2515   0.682090E+02   0.301864E+01   0.000000E+00  -0.201146E+01   0.135399E-08   0.809151E-06  -0.345552E-07
  2516   0.679650E+02   0.302852E+01   0.000000E+00  -0.204173E+01   0.135299E-08   0.804787E-06  -0.336904E-07
  2517   0.677243E+02   0.303821E+01   0.000000E+00  -0.207272E+01   0.135199E-08   0.799801E-06  -0.327899E-07
  2518   0.674868E+02   0.304772E+01   0.000000E+00  -0.210441E+01   0.135099E-08   0.794227E-06  -0.318572E-07
  2519   0.672527E+02   0.305703E+01   0.000000E+00  -0.213678E+01   0.134999E-08   0.788097E-06  -0.308954E-07
  2520   0.670220E+02   0.306613E+01   0.000000E+00  -0.216980E+01   0.134899E-08   0.781444E-06  -0.299080E-07
  2521   0.667946E+02   0.307503E+01   0.000000E+00  -0.220347E+01   0.134799E-08   0.774301E-06  -0.288981E-07
  2522   0.665706E+02   0.308372E+01   0.000000E+00  -0.223775E+01   0.134700E-08   0.766701E-06  -0.278691E-07
  2523   0.663500E+02   0.309220E+01   0.000000E+00  -0.227263E+01   0.134600E-08   0.758676E-06  -0.268242E-07
  2524   0.661328E+02   0.310046E+01   0.000000E+00  -0.230808E+01   0.134501E-08   0.750259E-06  -0.257669E-07
  2525   0.659192E+02   0.310850E+01   0.000000E+00  -0.234410E+01   0.134402E-08   0.741483E-06  -0.247002E-07
  2526   0.657089E+02   0.311630E+01   0.000000E+00  -0.238064E+01   0.134303E-08   0.732381E-06  -0.236277E-07
  2527   0.655021E+02   0.312389E+01   0.000000E+00  -0.241771E+01   0.134203E-08   0.722985E-06  -0.225524E-07
  2528   0.652988E+02   0.313123E+01   0.000000E+00  -0.245526E+01   0.134104E-08   0.713329E-06  -0.214778E-07
  2529   0.650990E+02   0.313833E+01   0.000000E+00  -0.249329E+01   0.134006E-08   0.703445E-06  -0.204071E-07
  2530   0.649026E+02   0.314520E+01   0.000000E+00  -0.253178E+01   0.133907E-08   0.693366E-06  -0.193436E-07
  2531   0.647098E+02   0.315182E+01   0.000000E+00  -0.257069E+01   0.133808E-08   0.683124E-06  -0.182907E-07
  2532   0.645205E+02   0.315819E+01   0.000000E+00  -0.261001E+01   0.133710E-08   0.672754E-06  -0.172515E-07
  2533   0.643346E+02   0.316430E+01   0.000000E+00  -0.264972E+01   0.133611E-08   0.662286E-06  -0.162294E-07
  2534   0.641524E+02   0.317016E+01   0.000000E+00  -0.268980E+01   0.133513E-08   0.651755E-06  -0.152277E-07
  2535   0.639735E+02   0.317575E+01   0.000000E+00  -0.273023E+01   0.133415E-08   0.641192E-06  -0.142497E-07
  2536   0.637982E+02   0.318108E+01   0.000000E+00  -0.277098E+01   0.133316E-08   0.630631E-06  -0.132986E-07
