#    L    TT             EE             TE             PP             TP          
  2305   0.107226E+03   0.543598E+01  -0.989457E+01   0.741438E+05   0.315803E+01
  2306   0.107277E+03   0.539937E+01  -0.992020E+01   0.740852E+05   0.314763E+01
  2307   0.107328E+03   0.536254E+01  -0.994389E+01   0.740267E+05   0.314420E+01
  2308   0.107381E+03   0.532549E+01  -0.996565E+01   0.739682E+05   0.314757E+01
  2309   0.107434E+03   0.528823E+01  -0.998548E+01   0.739097E+05   0.315759E+01
  2310   0.107488E+03   0.525079E+01  -0.100034E+02   0.738514E+05   0.317408E+01
  2311   0.107543E+03   0.521317E+01  -0.100195E+02   0.737931E+05   0.319688E+01
  2312   0.107599E+03   0.517538E+01  -0.100335E+02   0.737348E+05   0.322582E+01
  2313   0.107655E+03   0.513743E+01  -0.100457E+02   0.736767E+05   0.326075E+01
  2314   0.107711E+03   0.509934E+01  -0.100560E+02   0.736186E+05   0.330149E+01
  2315   0.107768E+03   0.506112E+01  -0.100643E+02   0.735605E+05   0.334788E+01
  2316   0.107825E+03   0.502277E+01  -0.100707E+02   0.735025E+05   0.339975E+01
  2317   0.107882E+03   0.498433E+01  -0.100752E+02   0.734446E+05   0.345694E+01
  2318   0.107938E+03   0.494578E+01  -0.100778E+02   0.733868E+05   0.351929E+01
  2319   0.107994E+03   0.490714E+01  -0.100785E+02   0.733290E+05   0.358663E+01
  2320   0.108050E+03   0.486843E+01  -0.100773E+02   0.732713E+05   0.365880E+01
  2321   0.108105E+03   0.482965E+01  -0.100742E+02   0.732136E+05   0.373562E+01
  2322   0.108160E+03   0.479083E+01  -0.100693E+02   0.731561E+05   0.381694E+01
  2323   0.108214E+03   0.475196E+01  -0.100625E+02   0.730985E+05   0.390259E+01
  2324   0.108267E+03   0.471308E+01  -0.100538E+02   0.730411E+05   0.399241E+01
  2325   0.108319E+03   0.467418E+01  -0.100434E+02   0.729837E+05   0.408622E+01
  2326   0.108370E+03   0.463529E+01  -0.100311E+02   0.729263E+05   0.418388E+01
  2327   0.108420E+03   0.459640E+01  -0.100169E+02   0.728691E+05   0.428520E+01
  2328   0.108468E+03   0.455756E+01  -0.100010E+02   0.728119E+05   0.439002E+01
  2329   0.108516E+03   0.451874E+01  -0.998339E+01   0.727547E+05   0.449819E+01
  2330   0.108561E+03   0.447999E+01  -0.996395E+01   0.726977E+05   0.460953E+01
  2331   0.108605E+03   0.444129E+01  -0.994279E+01   0.726407E+05   0.472389E+01
  2332   0.108647E+03   0.440266E+01  -0.991986E+01   0.725837E+05   0.484109E+01
  2333   0.108688E+03   0.436411E+01  -0.989522E+01   0.725268E+05   0.496097E+01
  2334   0.108727E+03   0.432566E+01  -0.986886E+01   0.724700E+05   0.508336E+01
  2335   0.108763E+03   0.428731E+01  -0.984080E+01   0.724133E+05   0.520811E+01
  2336   0.108797E+03   0.424906E+01  -0.981110E+01   0.723566E+05   0.533504E+01
  2337   0.108830E+03   0.421096E+01  -0.977977E+01   0.722999E+05   0.546399E+01
  2338   0.108859E+03   0.417298E+01  -0.974673E+01   0.722434E+05   0.559480E+01
  2339   0.108887E+03   0.413514E+01  -0.971213E+01   0.721869E+05   0.572729E+01
  2340   0.108912E+03   0.409748E+01  -0.967597E+01   0.721304E+05   0.586132E+01
  2341   0.108934E+03   0.405998E+01  -0.963817E+01   0.720741E+05   0.599670E+01
  2342   0.108954E+03   0.402265E+01  -0.959881E+01   0.720177E+05   0.613328E+01
  2343   0.108971E+03   0.398553E+01  -0.955797E+01   0.719615E+05   0.627089E+01
  2344   0.108985E+03   0.394859E+01  -0.951565E+01   0.719053E+05   0.640937E+01
  2345   0.108996E+03   0.391188E+01  -0.947176E+01   0.718492E+05   0.654855E+01
  2346   0.109005E+03   0.387537E+01  -0.942646E+01   0.717931E+05   0.668826E+01
  2347   0.109010E+03   0.383909E+01  -0.937968E+01   0.717371E+05   0.682835E+01
  2348   0.109012E+03   0.380305E+01  -0.933148E+01   0.716812E+05   0.696864E+01
  2349   0.109010E+03   0.376725E+01  -0.928188E+01   0.716253E+05   0.710897E+01
  2350   0.109005E+03   0.373172E+01  -0.923094E+01   0.715695E+05   0.724918E+01
  2351   0.108997E+03   0.369644E+01  -0.917858E+01   0.715138E+05   0.738909E+01
  2352   0.108986E+03   0.366144E+01  -0.912497E+01   0.714581E+05   0.752845E+01
  2353   0.108971E+03   0.362672E+01  -0.907002E+01   0.714024E+05   0.766704E+01
  2354   0.108952E+03   0.359230E+01  -0.901388E+01   0.713469E+05   0.780458E+01
  2355   0.108930E+03   0.355817E+01  -0.895641E+01   0.712914E+05   0.794085E+01
  2356   0.108903E+03   0.352437E+01  -0.889775E+01   0.712359E+05   0.807558E+01
  2357   0.108874E+03   0.349088E+01  -0.883797E+01   0.711806E+05   0.820854E+01
  2358   0.108840E+03   0.345772E+01  -0.877701E+01   0.711252E+05   0.833946E+01
  2359   0.108803E+03   0.342489E+01  -0.871494E+01   0.710700E+05   0.846811E+01
  2360   0.108762E+03   0.339241E+01  -0.865168E+01   0.710148E+05   0.859423E+01
  2361   0.108717E+03   0.336027E+01  -0.858745E+01   0.709597E+05   0.871758E+01
  2362   0.108668E+03   0.332849E+01  -0.852211E+01   0.709046E+05   0.883791E+01
  2363   0.108614E+03   0.329707E+01  -0.845581E+01   0.708496E+05   0.895497E+01
  2364   0.108557E+03   0.326602E+01  -0.838847E+01   0.707946E+05   0.906851E+01
  2365   0.108495E+03   0.323535E+01  -0.832024E+01   0.707398E+05   0.917828E+01
  2366   0.108430E+03   0.320506E+01  -0.825104E+01   0.706849E+05   0.928403E+01
  2367   0.108360E+03   0.317516E+01  -0.818096E+01   0.706302E+05   0.938552E+01
  2368   0.108286E+03   0.314565E+01  -0.810998E+01   0.705755E+05   0.948250E+01
  2369   0.108208E+03   0.311655E+01  -0.803827E+01   0.705208E+05   0.957471E+01
  2370   0.108125E+03   0.308786E+01  -0.796566E+01   0.704662E+05   0.966192E+01
  2371   0.108038E+03   0.305959E+01  -0.789232E+01   0.704117E+05   0.974386E+01
  2372   0.107947E+03   0.303173E+01  -0.781823E+01   0.703573E+05   0.982030E+01
  2373   0.107852E+03   0.300430E+01  -0.774348E+01   0.703028E+05   0.989099E+01
  2374   0.107752E+03   0.297730E+01  -0.766806E+01   0.702485E+05   0.995567E+01
  2375   0.107648E+03   0.295074E+01  -0.759198E+01   0.701942E+05   0.100141E+02
  2376   0.107539E+03   0.292461E+01  -0.751530E+01   0.701400E+05   0.100660E+02
  2377   0.107426E+03   0.289894E+01  -0.743803E+01   0.700858E+05   0.101112E+02
  2378   0.107309E+03   0.287371E+01  -0.736021E+01   0.700317E+05   0.101494E+02
  2379   0.107187E+03   0.284894E+01  -0.728190E+01   0.699777E+05   0.101803E+02
  2380   0.107062E+03   0.282462E+01  -0.720310E+01   0.699237E+05   0.102037E+02
  2381   0.106931E+03   0.280076E+01  -0.712386E+01   0.698698E+05   0.102194E+02
  2382   0.106796E+03   0.277738E+01  -0.704420E+01   0.698159E+05   0.102271E+02
  2383   0.106656E+03   0.275445E+01  -0.696415E+01   0.697621E+05   0.102266E+02
  2384   0.106512E+03   0.273201E+01  -0.688374E+01   0.697084E+05   0.102176E+02
  2385   0.106364E+03   0.271003E+01  -0.680301E+01   0.696547E+05   0.101998E+02
  2386   0.106211E+03   0.268854E+01  -0.672199E+01   0.696011E+05   0.101731E+02
  2387   0.106054E+03   0.266752E+01  -0.664071E+01   0.695475E+05   0.101371E+02
  2388   0.105893E+03   0.264699E+01  -0.655921E+01   0.694940E+05   0.100916E+02
  2389   0.105727E+03   0.262695E+01  -0.647753E+01   0.694406E+05   0.100364E+02
  2390   0.105557E+03   0.260739E+01  -0.639568E+01   0.693872E+05   0.997125E+01
  2391   0.105382E+03   0.258833E+01  -0.631372E+01   0.693338E+05   0.989584E+01
  2392   0.105204E+03   0.256976E+01  -0.623167E+01   0.692806E+05   0.980996E+01
  2393   0.105020E+03   0.255168E+01  -0.614956E+01   0.692274E+05   0.971335E+01
  2394   0.104833E+03   0.253411E+01  -0.606742E+01   0.691742E+05   0.960577E+01
  2395   0.104642E+03   0.251703E+01  -0.598528E+01   0.691211E+05   0.948697E+01
  2396   0.104446E+03   0.250044E+01  -0.590317E+01   0.690681E+05   0.935670E+01
  2397   0.104247E+03   0.248436E+01  -0.582112E+01   0.690151E+05   0.921470E+01
  2398   0.104042E+03   0.246877E+01  -0.573916E+01   0.689622E+05   0.906074E+01
  2399   0.103834E+03   0.245369E+01  -0.565731E+01   0.689093E+05   0.889457E+01
  2400   0.103622E+03   0.243910E+01  -0.557562E+01   0.688565E+05   0.871593E+01
  2401   0.103405E+03   0.242501E+01  -0.549411E+01   0.688037E+05   0.852473E+01
  2402   0.103185E+03   0.241142E+01  -0.541281E+01   0.687511E+05   0.832155E+01
  2403   0.102960E+03   0.239833E+01  -0.533175E+01   0.686984E+05   0.810708E+01
  2404   0.102732E+03   0.238574E+01  -0.525096E+01   0.686458E+05   0.788204E+01
  2405   0.102500E+03   0.237365E+01  -0.517046E+01   0.685933E+05   0.764716E+01
  2406   0.102264E+03   0.236205E+01  -0.509029E+01   0.685409E+05   0.740315E+01
  2407   0.102024E+03   0.235095E+01  -0.501049E+01   0.684885E+05   0.715072E+01
  2408   0.101780E+03   0.234034E+01  -0.493105E+01   0.684361E+05   0.689059E+01
  2409   0.101533E+03   0.233023E+01  -0.485202E+01   0.683838E+05   0.662348E+01
  2410   0.101281E+03   0.232061E+01  -0.477344E+01   0.683316E+05   0.635010E+01
  2411   0.101026E+03   0.231147E+01  -0.469531E+01   0.682794E+05   0.607117E+01
  2412   0.100767E+03   0.230282E+01  -0.461766E+01   0.682273E+05   0.578741E+01
  2413   0.100505E+03   0.229466E+01  -0.454053E+01   0.681752E+05   0.549953E+01
  2414   0.100239E+03   0.228697E+01  -0.446394E+01   0.681232E+05   0.520824E+01
  2415   0.999696E+02   0.227977E+01  -0.438792E+01   0.680713E+05   0.491427E+01
  2416   0.996971E+02   0.227304E+01  -0.431249E+01   0.680194E+05   0.461834E+01
  2417   0.994209E+02   0.226679E+01  -0.423768E+01   0.679676E+05   0.432115E+01
  2418   0.991417E+02   0.226101E+01  -0.416352E+01   0.679158E+05   0.402342E+01
  2419   0.988589E+02   0.225570E+01  -0.409002E+01   0.678641E+05   0.372587E+01
  2420   0.985737E+02   0.225085E+01  -0.401722E+01   0.678124E+05   0.342922E+01
  2421   0.982849E+02   0.224647E+01  -0.394513E+01   0.677608E+05   0.313418E+01
  2422   0.979931E+02   0.224253E+01  -0.387378E+01   0.677092E+05   0.284146E+01
  2423   0.976991E+02   0.223906E+01  -0.380319E+01   0.676577E+05   0.255179E+01
  2424   0.974014E+02   0.223602E+01  -0.373338E+01   0.676063E+05   0.226589E+01
  2425   0.971015E+02   0.223344E+01  -0.366437E+01   0.675549E+05   0.198446E+01
  2426   0.967986E+02   0.223130E+01  -0.359619E+01   0.675035E+05   0.170822E+01
  2427   0.964927E+02   0.222959E+01  -0.352885E+01   0.674523E+05   0.143789E+01
  2428   0.961846E+02   0.222831E+01  -0.346237E+01   0.674010E+05   0.117419E+01
  2429   0.958742E+02   0.222746E+01  -0.339678E+01   0.673499E+05   0.917825E+00
  2430   0.955609E+02   0.222703E+01  -0.333209E+01   0.672988E+05   0.669521E+00
  2431   0.952454E+02   0.222701E+01  -0.326832E+01   0.672477E+05   0.429992E+00
  2432   0.949277E+02   0.222741E+01  -0.320550E+01   0.671967E+05   0.199954E+00
  2433   0.946077E+02   0.222821E+01  -0.314364E+01   0.671457E+05  -0.198776E-01
  2434   0.942862E+02   0.222942E+01  -0.308275E+01   0.670949E+05  -0.228786E+00
  2435   0.939618E+02   0.223102E+01  -0.302286E+01   0.670440E+05  -0.426056E+00
  2436   0.936359E+02   0.223301E+01  -0.296398E+01   0.669932E+05  -0.610969E+00
  2437   0.933078E+02   0.223538E+01  -0.290612E+01   0.669425E+05  -0.782811E+00
  2438   0.929782E+02   0.223813E+01  -0.284931E+01   0.668918E+05  -0.940866E+00
  2439   0.926463E+02   0.224125E+01  -0.279355E+01   0.668412E+05  -0.108442E+01
  2440   0.923130E+02   0.224474E+01  -0.273886E+01   0.667906E+05  -0.121274E+01
  2441   0.919782E+02   0.224859E+01  -0.268526E+01   0.667401E+05  -0.132514E+01
  2442   0.916419E+02   0.225279E+01  -0.263275E+01   0.666897E+05  -0.142088E+01
  2443   0.913034E+02   0.225733E+01  -0.258136E+01   0.666392E+05  -0.149925E+01
  2444   0.909641E+02   0.226222E+01  -0.253109E+01   0.665889E+05  -0.155953E+01
  2445   0.906241E+02   0.226745E+01  -0.248196E+01   0.665386E+05  -0.160102E+01
  2446   0.902819E+02   0.227299E+01  -0.243397E+01   0.664883E+05  -0.162298E+01
  2447   0.899397E+02   0.227887E+01  -0.238715E+01   0.664381E+05  -0.162471E+01
  2448   0.895960E+02   0.228505E+01  -0.234149E+01   0.663880E+05  -0.160549E+01
  2449   0.892508E+02   0.229154E+01  -0.229701E+01   0.663379E+05  -0.156461E+01
  2450   0.889057E+02   0.229833E+01  -0.225372E+01   0.662879E+05  -0.150134E+01
  2451   0.885590E+02   0.230542E+01  -0.221162E+01   0.662379E+05  -0.141523E+01
  2452   0.882123E+02   0.231278E+01  -0.217073E+01   0.661880E+05  -0.130688E+01
  2453   0.878642E+02   0.232043E+01  -0.213105E+01   0.661381E+05  -0.117714E+01
  2454   0.875161E+02   0.232835E+01  -0.209261E+01   0.660883E+05  -0.102686E+01
  2455   0.871672E+02   0.233653E+01  -0.205538E+01   0.660385E+05  -0.856903E+00
  2456   0.868183E+02   0.234496E+01  -0.201939E+01   0.659888E+05  -0.668115E+00
  2457   0.864695E+02   0.235364E+01  -0.198464E+01   0.659391E+05  -0.461353E+00
  2458   0.861199E+02   0.236257E+01  -0.195114E+01   0.658895E+05  -0.237471E+00
  2459   0.857695E+02   0.237173E+01  -0.191888E+01   0.658399E+05   0.267560E-02
  2460   0.854199E+02   0.238111E+01  -0.188788E+01   0.657904E+05   0.258233E+00
  2461   0.850703E+02   0.239071E+01  -0.185814E+01   0.657410E+05   0.528348E+00
  2462   0.847200E+02   0.240052E+01  -0.182965E+01   0.656916E+05   0.812165E+00
  2463   0.843712E+02   0.241053E+01  -0.180243E+01   0.656422E+05   0.110883E+01
  2464   0.840216E+02   0.242075E+01  -0.177647E+01   0.655929E+05   0.141749E+01
  2465   0.836728E+02   0.243114E+01  -0.175178E+01   0.655437E+05   0.173729E+01
  2466   0.833240E+02   0.244172E+01  -0.172835E+01   0.654945E+05   0.206738E+01
  2467   0.829759E+02   0.245246E+01  -0.170619E+01   0.654453E+05   0.240689E+01
  2468   0.826286E+02   0.246338E+01  -0.168529E+01   0.653962E+05   0.275499E+01
  2469   0.822821E+02   0.247444E+01  -0.166565E+01   0.653472E+05   0.311080E+01
  2470   0.819355E+02   0.248566E+01  -0.164728E+01   0.652982E+05   0.347349E+01
  2471   0.815904E+02   0.249701E+01  -0.163017E+01   0.652493E+05   0.384219E+01
  2472   0.812461E+02   0.250850E+01  -0.161431E+01   0.652004E+05   0.421605E+01
  2473   0.809026E+02   0.252011E+01  -0.159971E+01   0.651515E+05   0.459422E+01
  2474   0.805598E+02   0.253183E+01  -0.158636E+01   0.651028E+05   0.497583E+01
  2475   0.802185E+02   0.254366E+01  -0.157427E+01   0.650540E+05   0.536005E+01
  2476   0.798779E+02   0.255560E+01  -0.156342E+01   0.650053E+05   0.574601E+01
  2477   0.795388E+02   0.256762E+01  -0.155380E+01   0.649567E+05   0.613286E+01
  2478   0.792013E+02   0.257973E+01  -0.154542E+01   0.649081E+05   0.651974E+01
  2479   0.788652E+02   0.259191E+01  -0.153825E+01   0.648596E+05   0.690581E+01
  2480   0.785299E+02   0.260417E+01  -0.153232E+01   0.648111E+05   0.729020E+01
  2481   0.781968E+02   0.261648E+01  -0.152758E+01   0.647627E+05   0.767206E+01
  2482   0.778652E+02   0.262886E+01  -0.152405E+01   0.647143E+05   0.805054E+01
  2483   0.775351E+02   0.264128E+01  -0.152171E+01   0.646660E+05   0.842478E+01
  2484   0.772065E+02   0.265373E+01  -0.152056E+01   0.646177E+05   0.879394E+01
  2485   0.768802E+02   0.266622E+01  -0.152060E+01   0.645695E+05   0.915715E+01
  2486   0.765561E+02   0.267874E+01  -0.152180E+01   0.645213E+05   0.951356E+01
  2487   0.762335E+02   0.269126E+01  -0.152415E+01   0.644731E+05   0.986232E+01
  2488   0.759131E+02   0.270380E+01  -0.152767E+01   0.644251E+05   0.102026E+02
  2489   0.755942E+02   0.271633E+01  -0.153233E+01   0.643770E+05   0.105335E+02
  2490   0.752776E+02   0.272885E+01  -0.153811E+01   0.643291E+05   0.108541E+02
  2491   0.749639E+02   0.274137E+01  -0.154502E+01   0.642811E+05   0.111637E+02
  2492   0.746518E+02   0.275386E+01  -0.155303E+01   0.642332E+05   0.114614E+02
  2493   0.743419E+02   0.276632E+01  -0.156214E+01   0.641854E+05   0.117463E+02
  2494   0.740346E+02   0.277874E+01  -0.157233E+01   0.641376E+05   0.120176E+02
  2495   0.737296E+02   0.279112E+01  -0.158359E+01   0.640899E+05   0.122744E+02
  2496   0.734272E+02   0.280345E+01  -0.159591E+01   0.640422E+05   0.125158E+02
  2497   0.731272E+02   0.281572E+01  -0.160927E+01   0.639946E+05   0.127410E+02
  2498   0.728298E+02   0.282793E+01  -0.162367E+01   0.639470E+05   0.129492E+02
  2499   0.725350E+02   0.284006E+01  -0.163908E+01   0.638995E+05   0.131395E+02
  2500   0.722429E+02   0.285211E+01  -0.165550E+01   0.638520E+05   0.133110E+02
  2501   0.719534E+02   0.286407E+01  -0.167290E+01   0.638045E+05   0.134632E+02
  2502   0.716668E+02   0.287594E+01  -0.169127E+01   0.637571E+05   0.135963E+02
  2503   0.713829E+02   0.288770E+01  -0.171061E+01   0.637098E+05   0.137109E+02
  2504   0.711018E+02   0.289935E+01  -0.173090E+01   0.636625E+05   0.138076E+02
  2505   0.708236E+02   0.291089E+01  -0.175210E+01   0.636153E+05   0.138869E+02
  2506   0.705483E+02   0.292231E+01  -0.177422E+01   0.635681E+05   0.139494E+02
  2507   0.702760E+02   0.293360E+01  -0.179723E+01   0.635209E+05   0.139957E+02
  2508   0.700068E+02   0.294476E+01  -0.182112E+01   0.634738E+05   0.140263E+02
  2509   0.697405E+02   0.295578E+01  -0.184588E+01   0.634268E+05   0.140417E+02
  2510   0.694773E+02   0.296665E+01  -0.187147E+01   0.633798E+05   0.140426E+02
  2511   0.692173E+02   0.297738E+01  -0.189789E+01   0.633328E+05   0.140295E+02
  2512   0.689604E+02   0.298794E+01  -0.192511E+01   0.632859E+05   0.140030E+02
  2513   0.687067E+02   0.299834E+01  -0.195313E+01   0.632391E+05   0.139636E+02
  2514   0.684562E+02   0.300858E+01  -0.198192E+01   0.631923E+05   0.139118E+02
  2515   0.682090E+02   0.301864E+01  -0.201146E+01   0.631455E+05   0.138483E+02
  2516   0.679650E+02   0.302852E+01  -0.204173E+01   0.630988E+05   0.137736E+02
  2517   0.677243E+02   0.303821E+01  -0.207272E+01   0.630522E+05   0.136883E+02
  2518   0.674868E+02   0.304772E+01  -0.210441E+01   0.630055E+05   0.135929E+02
  2519   0.672527E+02   0.305703E+01  -0.213678E+01   0.629590E+05   0.134880E+02
  2520   0.670220E+02   0.306613E+01  -0.216980E+01   0.629125E+05   0.133741E+02
  2521   0.667946E+02   0.307503E+01  -0.220347E+01   0.628660E+05   0.132519E+02
  2522   0.665706E+02   0.308372E+01  -0.223775E+01   0.628196E+05   0.131218E+02
  2523   0.663500E+02   0.309220E+01  -0.227263E+01   0.627732E+05   0.129845E+02
  2524   0.661328E+02   0.310046E+01  -0.230808E+01   0.627269E+05   0.128404E+02
  2525   0.659192E+02   0.310850E+01  -0.234410E+01   0.626806E+05   0.126902E+02
  2526   0.657089E+02   0.311630E+01  -0.238064E+01   0.626343E+05   0.125344E+02
  2527   0.655021E+02   0.312389E+01  -0.241771E+01   0.625882E+05   0.123736E+02
  2528   0.652988E+02   0.313123E+01  -0.245526E+01   0.625420E+05   0.122084E+02
  2529   0.650990E+02   0.313833E+01  -0.249329E+01   0.624959E+05   0.120392E+02
  2530   0.649026E+02   0.314520E+01  -0.253178E+01   0.624499E+05   0.118667E+02
  2531   0.647098E+02   0.315182E+01  -0.257069E+01   0.624039E+05   0.116915E+02
  2532   0.645205E+02   0.315819E+01  -0.261001E+01   0.623580E+05   0.115140E+02
  2533   0.643346E+02   0.316430E+01  -0.264972E+01   0.623121E+05   0.113348E+02
  2534   0.641524E+02   0.317016E+01  -0.268980E+01   0.622662E+05   0.111546E+02
  2535   0.639735E+02   0.317575E+01  -0.273023E+01   0.622204E+05   0.109738E+02
  2536   0.637982E+02   0.318108E+01  -0.277098E+01   0.621746E+05   0.107931E+02
  2537   0.636264E+02   0.318615E+01  -0.281204E+01   0.621289E+05   0.106129E+02
  2538   0.634580E+02   0.319094E+01  -0.285337E+01   0.620833E+05   0.104339E+02
  2539   0.632932E+02   0.319545E+01  -0.289498E+01   0.620376E+05   0.102566E+02
  2540   0.631318E+02   0.319969E+01  -0.293682E+01   0.619921E+05   0.100816E+02
  2541   0.629739E+02   0.320366E+01  -0.297887E+01   0.619465E+05   0.990941E+01
  2542   0.628195E+02   0.320734E+01  -0.302113E+01   0.619011E+05   0.974062E+01
